step_idx,loss,learning_rate,train_accuracy,test_accuracy
71,0.03727783262729645,1.1833333333333334e-06,0.75,NA
72,0.03129643201828003,1.2000000000000002e-06,0.796875,NA
73,0.039964109659194946,1.2166666666666667e-06,0.6875,NA
74,0.041676945984363556,1.2333333333333335e-06,0.703125,NA
75,0.041915249079465866,1.25e-06,0.625,NA
76,0.04242106154561043,1.2666666666666667e-06,0.6875,NA
77,0.04028915986418724,1.2833333333333335e-06,0.71875,NA
78,0.046243708580732346,1.3000000000000003e-06,0.734375,NA
79,0.04786147177219391,1.3166666666666666e-06,0.609375,NA
80,0.04317177087068558,1.3333333333333334e-06,0.71875,NA
81,0.0448935329914093,1.3500000000000002e-06,0.625,NA
82,0.036848634481430054,1.3666666666666668e-06,0.6875,NA
83,0.03652133047580719,1.3833333333333336e-06,0.6875,NA
84,0.044125352054834366,1.4000000000000001e-06,0.671875,NA
85,0.04311857745051384,1.4166666666666667e-06,0.625,NA
86,0.04665977880358696,1.4333333333333335e-06,0.609375,NA
87,0.044546592980623245,1.45e-06,0.671875,NA
88,0.04398364573717117,1.4666666666666667e-06,0.578125,NA
89,0.03619617223739624,1.4833333333333335e-06,0.765625,NA
90,0.030106177553534508,1.5e-06,0.78125,NA
91,0.04423409327864647,1.5166666666666668e-06,0.640625,NA
92,0.03426561504602432,1.5333333333333334e-06,0.703125,NA
93,0.04416337609291077,1.5500000000000002e-06,0.6875,NA
94,0.03991825878620148,1.5666666666666668e-06,0.703125,NA
95,0.035865575075149536,1.5833333333333336e-06,0.78125,NA
96,0.03911250829696655,1.6000000000000001e-06,0.671875,NA
97,0.04293990135192871,1.6166666666666667e-06,0.703125,NA
98,0.036254435777664185,1.6333333333333337e-06,0.78125,NA
99,0.03919209539890289,1.65e-06,0.6875,NA
100,0.04060632735490799,1.6666666666666667e-06,0.671875,0.6617
101,0.0449293851852417,1.6833333333333335e-06,0.640625,NA
102,0.044995374977588654,1.7e-06,0.640625,NA
103,0.03352540731430054,1.7166666666666668e-06,0.734375,NA
104,0.03994498401880264,1.7333333333333336e-06,0.703125,NA
105,0.0382862351834774,1.7500000000000002e-06,0.65625,NA
106,0.03948000818490982,1.766666666666667e-06,0.71875,NA
107,0.03811062127351761,1.7833333333333333e-06,0.78125,NA
108,0.03804576024413109,1.8e-06,0.71875,NA
109,0.04712877795100212,1.8166666666666667e-06,0.625,NA
110,0.03389711305499077,1.8333333333333335e-06,0.71875,NA
111,0.050050999969244,1.85e-06,0.578125,NA
112,0.037008874118328094,1.8666666666666669e-06,0.71875,NA
113,0.05299961566925049,1.8833333333333337e-06,0.609375,NA
114,0.04649652913212776,1.9000000000000002e-06,0.671875,NA
115,0.04269137606024742,1.916666666666667e-06,0.625,NA
116,0.04911057651042938,1.933333333333333e-06,0.625,NA
117,0.04004824906587601,1.95e-06,0.671875,NA
118,0.03382667899131775,1.9666666666666668e-06,0.71875,NA
119,0.03298687934875488,1.9833333333333335e-06,0.734375,NA
120,0.0381946824491024,2.0000000000000003e-06,0.65625,NA
121,0.04350427910685539,2.0166666666666667e-06,0.59375,NA
122,0.045167226344347,2.0333333333333335e-06,0.640625,NA
123,0.04371912404894829,2.0500000000000003e-06,0.65625,NA
124,0.043623071163892746,2.0666666666666666e-06,0.671875,NA
125,0.03977598994970322,2.0833333333333334e-06,0.6875,NA
126,0.043583065271377563,2.1000000000000002e-06,0.609375,NA
127,0.04274667426943779,2.1166666666666666e-06,0.640625,NA
128,0.043602194637060165,2.1333333333333334e-06,0.640625,NA
129,0.036178406327962875,2.15e-06,0.734375,NA
130,0.04814932122826576,2.166666666666667e-06,0.609375,NA
131,0.036361705511808395,2.1833333333333337e-06,0.71875,NA
132,0.04418286308646202,2.2000000000000005e-06,0.59375,NA
133,0.03679800406098366,2.216666666666667e-06,0.75,NA
134,0.04605763778090477,2.2333333333333333e-06,0.640625,NA
135,0.044490065425634384,2.25e-06,0.671875,NA
136,0.05276966094970703,2.266666666666667e-06,0.609375,NA
137,0.05044979974627495,2.2833333333333336e-06,0.59375,NA
138,0.04389497637748718,2.3000000000000004e-06,0.65625,NA
139,0.04423891380429268,2.316666666666667e-06,0.6875,NA
140,0.03197286278009415,2.3333333333333336e-06,0.75,NA
141,0.0477670393884182,2.35e-06,0.640625,NA
142,0.04018309339880943,2.3666666666666667e-06,0.640625,NA
143,0.038803424686193466,2.3833333333333335e-06,0.75,NA
144,0.04947606474161148,2.4000000000000003e-06,0.578125,NA
145,0.031297605484724045,2.4166666666666667e-06,0.765625,NA
146,0.045163799077272415,2.4333333333333335e-06,0.609375,NA
147,0.041898589581251144,2.4500000000000003e-06,0.640625,NA
148,0.051933176815509796,2.466666666666667e-06,0.625,NA
149,0.04343714192509651,2.483333333333334e-06,0.65625,NA
150,0.03284540772438049,2.5e-06,0.734375,NA
151,0.04904121905565262,2.5166666666666666e-06,0.59375,NA
152,0.04564759507775307,2.5333333333333334e-06,0.609375,NA
153,0.04476335644721985,2.55e-06,0.703125,NA
154,0.0438079796731472,2.566666666666667e-06,0.65625,NA
155,0.034954968839883804,2.5833333333333337e-06,0.765625,NA
156,0.0423002652823925,2.6000000000000005e-06,0.671875,NA
157,0.034107010811567307,2.616666666666667e-06,0.734375,NA
158,0.04566200450062752,2.6333333333333332e-06,0.671875,NA
159,0.053125083446502686,2.65e-06,0.546875,NA
160,0.04778442531824112,2.666666666666667e-06,0.625,NA
161,0.044566188007593155,2.6833333333333336e-06,0.65625,NA
162,0.03923150897026062,2.7000000000000004e-06,0.75,NA
163,0.04244241863489151,2.7166666666666668e-06,0.65625,NA
164,0.03260424733161926,2.7333333333333336e-06,0.796875,NA
165,0.036712646484375,2.7500000000000004e-06,0.671875,NA
166,0.03657154366374016,2.766666666666667e-06,0.734375,NA
167,0.03671376779675484,2.7833333333333335e-06,0.71875,NA
168,0.042145971208810806,2.8000000000000003e-06,0.671875,NA
169,0.04285399243235588,2.8166666666666667e-06,0.65625,NA
170,0.042799681425094604,2.8333333333333335e-06,0.671875,NA
171,0.04130956530570984,2.8500000000000002e-06,0.671875,NA
172,0.028454089537262917,2.866666666666667e-06,0.8125,NA
173,0.04172259569168091,2.883333333333334e-06,0.703125,NA
174,0.03239275887608528,2.9e-06,0.765625,NA
175,0.04648977890610695,2.9166666666666666e-06,0.609375,NA
176,0.05150848627090454,2.9333333333333333e-06,0.5625,NA
177,0.0462273545563221,2.95e-06,0.609375,NA
178,0.04014922305941582,2.966666666666667e-06,0.6875,NA
179,0.04013129696249962,2.9833333333333337e-06,0.71875,NA
180,0.04097360000014305,3e-06,0.6875,NA
181,0.037046995013952255,3.016666666666667e-06,0.703125,NA
182,0.03938283398747444,3.0333333333333337e-06,0.703125,NA
183,0.03997623920440674,3.0500000000000004e-06,0.6875,NA
184,0.036497391760349274,3.066666666666667e-06,0.703125,NA
185,0.04209653288125992,3.0833333333333336e-06,0.65625,NA
186,0.04351953789591789,3.1000000000000004e-06,0.625,NA
187,0.0487239770591259,3.1166666666666668e-06,0.609375,NA
188,0.039543937891721725,3.1333333333333335e-06,0.671875,NA
189,0.04901183769106865,3.1500000000000003e-06,0.640625,NA
190,0.039628829807043076,3.166666666666667e-06,0.71875,NA
191,0.04528983309864998,3.183333333333334e-06,0.65625,NA
192,0.0389019139111042,3.2000000000000003e-06,0.71875,NA
193,0.03746729716658592,3.2166666666666666e-06,0.734375,NA
194,0.042516786605119705,3.2333333333333334e-06,0.703125,NA
195,0.03945981338620186,3.2500000000000002e-06,0.71875,NA
196,0.04009106010198593,3.2666666666666674e-06,0.671875,NA
197,0.04415357857942581,3.2833333333333334e-06,0.640625,NA
198,0.03692036494612694,3.3e-06,0.6875,NA
199,0.050246965140104294,3.3166666666666665e-06,0.609375,NA
200,0.03899574279785156,3.3333333333333333e-06,0.703125,0.6646
201,0.05264836549758911,3.35e-06,0.546875,NA
202,0.04371943697333336,3.366666666666667e-06,0.671875,NA
203,0.030552083626389503,3.3833333333333337e-06,0.75,NA
204,0.04383813962340355,3.4e-06,0.625,NA
205,0.04409202188253403,3.416666666666667e-06,0.640625,NA
206,0.03866605833172798,3.4333333333333336e-06,0.71875,NA
207,0.039203982800245285,3.4500000000000004e-06,0.71875,NA
208,0.044930364936590195,3.4666666666666672e-06,0.640625,NA
209,0.04801616817712784,3.483333333333334e-06,0.578125,NA
210,0.03487488254904747,3.5000000000000004e-06,0.71875,NA
211,0.04312936216592789,3.516666666666667e-06,0.671875,NA
212,0.04425380751490593,3.533333333333334e-06,0.65625,NA
213,0.046860404312610626,3.5500000000000007e-06,0.59375,NA
214,0.04243303835391998,3.5666666666666667e-06,0.703125,NA
215,0.044083986431360245,3.5833333333333335e-06,0.625,NA
216,0.03246467933058739,3.6e-06,0.796875,NA
217,0.0401318296790123,3.6166666666666666e-06,0.6875,NA
218,0.03268451616168022,3.6333333333333334e-06,0.75,NA
219,0.03818897157907486,3.65e-06,0.71875,NA
220,0.03788736090064049,3.666666666666667e-06,0.703125,NA
221,0.043498944491147995,3.6833333333333338e-06,0.65625,NA
222,0.04020101577043533,3.7e-06,0.71875,NA
223,0.052886106073856354,3.716666666666667e-06,0.546875,NA
224,0.04555545374751091,3.7333333333333337e-06,0.640625,NA
225,0.03187242150306702,3.7500000000000005e-06,0.734375,NA
226,0.0451355017721653,3.7666666666666673e-06,0.625,NA
227,0.03631481155753136,3.7833333333333337e-06,0.71875,NA
228,0.038470204919576645,3.8000000000000005e-06,0.71875,NA
229,0.038466885685920715,3.816666666666668e-06,0.71875,NA
230,0.04894449561834335,3.833333333333334e-06,0.546875,NA
231,0.04014508053660393,3.8499999999999996e-06,0.65625,NA
232,0.04770217463374138,3.866666666666666e-06,0.609375,NA
233,0.04585875943303108,3.883333333333333e-06,0.609375,NA
234,0.03473846614360809,3.9e-06,0.71875,NA
235,0.03417060896754265,3.916666666666667e-06,0.734375,NA
236,0.04330294951796532,3.9333333333333335e-06,0.6875,NA
237,0.04514122009277344,3.95e-06,0.65625,NA
238,0.045186810195446014,3.966666666666667e-06,0.59375,NA
239,0.030617142096161842,3.983333333333334e-06,0.765625,NA
240,0.04105960577726364,4.000000000000001e-06,0.671875,NA
241,0.03123306669294834,4.0166666666666675e-06,0.828125,NA
242,0.03366880863904953,4.033333333333333e-06,0.75,NA
243,0.047405924648046494,4.05e-06,0.625,NA
244,0.03520186245441437,4.066666666666667e-06,0.71875,NA
245,0.044285792857408524,4.083333333333334e-06,0.640625,NA
246,0.04053157567977905,4.1000000000000006e-06,0.703125,NA
247,0.047741394490003586,4.116666666666667e-06,0.625,NA
248,0.03956518694758415,4.133333333333333e-06,0.765625,NA
249,0.04562469571828842,4.15e-06,0.625,NA
250,0.03727018088102341,4.166666666666667e-06,0.671875,NA
251,0.04656107351183891,4.183333333333334e-06,0.609375,NA
252,0.03959000110626221,4.2000000000000004e-06,0.6875,NA
253,0.038974057883024216,4.216666666666667e-06,0.703125,NA
254,0.05094652250409126,4.233333333333333e-06,0.59375,NA
255,0.03887185826897621,4.25e-06,0.703125,NA
256,0.046142589300870895,4.266666666666667e-06,0.609375,NA
257,0.032326530665159225,4.2833333333333335e-06,0.796875,NA
258,0.050115931779146194,4.3e-06,0.5625,NA
259,0.03293127939105034,4.316666666666667e-06,0.75,NA
260,0.03358106315135956,4.333333333333334e-06,0.75,NA
261,0.052036385983228683,4.350000000000001e-06,0.59375,NA
262,0.0482042022049427,4.3666666666666675e-06,0.609375,NA
263,0.048622410744428635,4.383333333333334e-06,0.640625,NA
264,0.04548155143857002,4.400000000000001e-06,0.625,NA
265,0.041837383061647415,4.416666666666667e-06,0.65625,NA
266,0.04956217482686043,4.433333333333334e-06,0.578125,NA
267,0.04116995260119438,4.45e-06,0.71875,NA
268,0.04562631621956825,4.4666666666666665e-06,0.640625,NA
269,0.047549258917570114,4.483333333333333e-06,0.625,NA
270,0.04434327408671379,4.5e-06,0.640625,NA
271,0.027313757687807083,4.516666666666667e-06,0.78125,NA
272,0.038556840270757675,4.533333333333334e-06,0.671875,NA
273,0.045315422117710114,4.5500000000000005e-06,0.65625,NA
274,0.036029137670993805,4.566666666666667e-06,0.734375,NA
275,0.04448791965842247,4.583333333333334e-06,0.6875,NA
276,0.046961862593889236,4.600000000000001e-06,0.65625,NA
277,0.03907160460948944,4.616666666666667e-06,0.734375,NA
278,0.03451162576675415,4.633333333333334e-06,0.75,NA
279,0.029466107487678528,4.65e-06,0.78125,NA
280,0.04532216861844063,4.666666666666667e-06,0.640625,NA
281,0.027430197224020958,4.683333333333334e-06,0.796875,NA
282,0.04455655813217163,4.7e-06,0.671875,NA
283,0.041916172951459885,4.716666666666667e-06,0.625,NA
284,0.04578138515353203,4.7333333333333335e-06,0.640625,NA
285,0.04244789481163025,4.75e-06,0.703125,NA
286,0.035583943128585815,4.766666666666667e-06,0.703125,NA
287,0.026959089562296867,4.783333333333334e-06,0.84375,NA
288,0.04264870285987854,4.800000000000001e-06,0.734375,NA
289,0.04061641916632652,4.816666666666667e-06,0.6875,NA
290,0.035763293504714966,4.833333333333333e-06,0.6875,NA
291,0.03405187651515007,4.85e-06,0.71875,NA
292,0.03739994764328003,4.866666666666667e-06,0.71875,NA
293,0.043950047343969345,4.883333333333334e-06,0.640625,NA
294,0.043378401547670364,4.9000000000000005e-06,0.625,NA
295,0.03629961237311363,4.916666666666667e-06,0.703125,NA
296,0.033447783440351486,4.933333333333334e-06,0.765625,NA
297,0.03783925250172615,4.950000000000001e-06,0.671875,NA
298,0.037769436836242676,4.966666666666668e-06,0.71875,NA
299,0.03889400139451027,4.983333333333334e-06,0.703125,NA
300,0.036784958094358444,5e-06,0.6875,0.6704
301,0.04360777512192726,5.016666666666667e-06,0.625,NA
302,0.03939880058169365,5.033333333333333e-06,0.6875,NA
303,0.03707228973507881,5.05e-06,0.71875,NA
304,0.03047398291528225,5.066666666666667e-06,0.75,NA
305,0.040574297308921814,5.0833333333333335e-06,0.65625,NA
306,0.051254451274871826,5.1e-06,0.515625,NA
307,0.03804534673690796,5.116666666666667e-06,0.71875,NA
308,0.03856848552823067,5.133333333333334e-06,0.6875,NA
309,0.04803695157170296,5.150000000000001e-06,0.59375,NA
310,0.04009870067238808,5.1666666666666675e-06,0.71875,NA
311,0.04090728238224983,5.183333333333334e-06,0.703125,NA
312,0.041032955050468445,5.200000000000001e-06,0.6875,NA
313,0.05110732838511467,5.216666666666667e-06,0.578125,NA
314,0.043082889169454575,5.233333333333334e-06,0.6875,NA
315,0.035624779760837555,5.2500000000000006e-06,0.703125,NA
316,0.03513134643435478,5.2666666666666665e-06,0.78125,NA
317,0.04001966863870621,5.283333333333333e-06,0.71875,NA
318,0.04874179884791374,5.3e-06,0.640625,NA
319,0.05104365572333336,5.316666666666667e-06,0.578125,NA
320,0.04394438490271568,5.333333333333334e-06,0.671875,NA
321,0.026387978345155716,5.3500000000000004e-06,0.796875,NA
322,0.0404956117272377,5.366666666666667e-06,0.640625,NA
323,0.04240100085735321,5.383333333333334e-06,0.640625,NA
324,0.04685012623667717,5.400000000000001e-06,0.59375,NA
325,0.04844759404659271,5.416666666666667e-06,0.625,NA
326,0.03686806932091713,5.4333333333333335e-06,0.671875,NA
327,0.04317263886332512,5.45e-06,0.71875,NA
328,0.05147750303149223,5.466666666666667e-06,0.59375,NA
329,0.039344292134046555,5.483333333333334e-06,0.671875,NA
330,0.03916681930422783,5.500000000000001e-06,0.734375,NA
331,0.03590884432196617,5.5166666666666675e-06,0.71875,NA
332,0.040885161608457565,5.533333333333334e-06,0.6875,NA
333,0.04110531881451607,5.55e-06,0.671875,NA
334,0.03261851891875267,5.566666666666667e-06,0.734375,NA
335,0.03161332756280899,5.583333333333334e-06,0.734375,NA
336,0.04381237551569939,5.600000000000001e-06,0.65625,NA
337,0.04645898565649986,5.6166666666666665e-06,0.625,NA
338,0.03867059946060181,5.633333333333333e-06,0.703125,NA
339,0.04534267261624336,5.65e-06,0.59375,NA
340,0.04883943870663643,5.666666666666667e-06,0.65625,NA
341,0.04629364237189293,5.683333333333334e-06,0.609375,NA
342,0.038010019809007645,5.7000000000000005e-06,0.6875,NA
343,0.04599887877702713,5.716666666666667e-06,0.65625,NA
344,0.04575839638710022,5.733333333333334e-06,0.671875,NA
345,0.041611772030591965,5.750000000000001e-06,0.6875,NA
346,0.04823635146021843,5.766666666666668e-06,0.5625,NA
347,0.03172194957733154,5.7833333333333344e-06,0.78125,NA
348,0.03288622945547104,5.8e-06,0.734375,NA
349,0.04751284047961235,5.816666666666667e-06,0.59375,NA
350,0.03990954905748367,5.833333333333333e-06,0.671875,NA
351,0.03625527024269104,5.85e-06,0.765625,NA
352,0.05191046744585037,5.866666666666667e-06,0.5625,NA
353,0.041189298033714294,5.8833333333333335e-06,0.65625,NA
354,0.04479166492819786,5.9e-06,0.640625,NA
355,0.04253218322992325,5.916666666666667e-06,0.625,NA
356,0.04594848304986954,5.933333333333334e-06,0.65625,NA
357,0.03777146339416504,5.950000000000001e-06,0.703125,NA
358,0.039130810648202896,5.966666666666667e-06,0.734375,NA
359,0.04082762077450752,5.983333333333334e-06,0.671875,NA
360,0.039281558245420456,6e-06,0.71875,NA
361,0.0401822105050087,6.016666666666667e-06,0.71875,NA
362,0.03908320143818855,6.033333333333334e-06,0.703125,NA
363,0.04717341437935829,6.0500000000000005e-06,0.609375,NA
364,0.030943095684051514,6.066666666666667e-06,0.765625,NA
365,0.05058276653289795,6.083333333333334e-06,0.609375,NA
366,0.047698974609375,6.100000000000001e-06,0.578125,NA
367,0.037306006997823715,6.116666666666667e-06,0.71875,NA
368,0.043850816786289215,6.133333333333334e-06,0.640625,NA
369,0.03622961789369583,6.15e-06,0.71875,NA
370,0.04548225924372673,6.166666666666667e-06,0.578125,NA
371,0.03961534425616264,6.183333333333334e-06,0.671875,NA
372,0.03754546865820885,6.200000000000001e-06,0.703125,NA
373,0.03503399342298508,6.216666666666667e-06,0.734375,NA
374,0.0372973196208477,6.2333333333333335e-06,0.6875,NA
375,0.033966537564992905,6.25e-06,0.75,NA
376,0.0429394505918026,6.266666666666667e-06,0.640625,NA
377,0.03197703883051872,6.283333333333334e-06,0.78125,NA
378,0.03586907312273979,6.300000000000001e-06,0.734375,NA
379,0.03496542572975159,6.3166666666666675e-06,0.71875,NA
380,0.03967765346169472,6.333333333333334e-06,0.703125,NA
381,0.037582557648420334,6.350000000000001e-06,0.71875,NA
382,0.041107483208179474,6.366666666666668e-06,0.640625,NA
383,0.04132186993956566,6.383333333333334e-06,0.6875,NA
384,0.046958569437265396,6.4000000000000006e-06,0.5625,NA
385,0.0427880696952343,6.4166666666666665e-06,0.65625,NA
386,0.04568292945623398,6.433333333333333e-06,0.640625,NA
387,0.033677127212285995,6.45e-06,0.703125,NA
388,0.05045844987034798,6.466666666666667e-06,0.546875,NA
389,0.03850403428077698,6.483333333333334e-06,0.65625,NA
390,0.030751854181289673,6.5000000000000004e-06,0.8125,NA
391,0.03802214935421944,6.516666666666667e-06,0.71875,NA
392,0.04163971170783043,6.533333333333335e-06,0.640625,NA
393,0.02632809244096279,6.550000000000001e-06,0.796875,NA
394,0.04308970272541046,6.566666666666667e-06,0.640625,NA
395,0.03015630878508091,6.583333333333334e-06,0.71875,NA
396,0.042654842138290405,6.6e-06,0.625,NA
397,0.043450918048620224,6.616666666666667e-06,0.6875,NA
398,0.04374546557664871,6.633333333333333e-06,0.703125,NA
399,0.038433246314525604,6.650000000000001e-06,0.671875,NA
400,0.03612818196415901,6.666666666666667e-06,0.71875,0.6808
401,0.03869054093956947,6.683333333333334e-06,0.6875,NA
402,0.04028283432126045,6.7e-06,0.703125,NA
403,0.04722516983747482,6.716666666666668e-06,0.59375,NA
404,0.04341479390859604,6.733333333333334e-06,0.671875,NA
405,0.042190056294202805,6.7500000000000014e-06,0.6875,NA
406,0.048037510365247726,6.766666666666667e-06,0.625,NA
407,0.04098851978778839,6.783333333333334e-06,0.671875,NA
408,0.03637458384037018,6.8e-06,0.71875,NA
409,0.03529205918312073,6.816666666666668e-06,0.71875,NA
410,0.03203621506690979,6.833333333333334e-06,0.765625,NA
411,0.033906593918800354,6.85e-06,0.71875,NA
412,0.039122529327869415,6.866666666666667e-06,0.6875,NA
413,0.030953770503401756,6.883333333333333e-06,0.734375,NA
414,0.029809707775712013,6.900000000000001e-06,0.765625,NA
415,0.031951796263456345,6.916666666666667e-06,0.765625,NA
416,0.04717595502734184,6.9333333333333344e-06,0.65625,NA
417,0.04542553052306175,6.95e-06,0.671875,NA
418,0.049765147268772125,6.966666666666668e-06,0.59375,NA
419,0.04344887286424637,6.983333333333334e-06,0.640625,NA
420,0.03912067785859108,7.000000000000001e-06,0.6875,NA
421,0.03576153144240379,7.016666666666667e-06,0.6875,NA
422,0.04434571415185928,7.033333333333334e-06,0.609375,NA
423,0.03862155228853226,7.05e-06,0.6875,NA
424,0.04353957250714302,7.066666666666668e-06,0.640625,NA
425,0.04493015632033348,7.083333333333334e-06,0.609375,NA
426,0.03608023747801781,7.1000000000000015e-06,0.734375,NA
427,0.03221559524536133,7.116666666666667e-06,0.75,NA
428,0.03300008177757263,7.133333333333333e-06,0.75,NA
429,0.038210250437259674,7.150000000000001e-06,0.703125,NA
430,0.03229920193552971,7.166666666666667e-06,0.765625,NA
431,0.053033482283353806,7.183333333333334e-06,0.609375,NA
432,0.04354051873087883,7.2e-06,0.671875,NA
433,0.04439093545079231,7.216666666666667e-06,0.640625,NA
434,0.03995772823691368,7.233333333333333e-06,0.703125,NA
435,0.045687511563301086,7.250000000000001e-06,0.625,NA
436,0.0499471053481102,7.266666666666667e-06,0.59375,NA
437,0.04240363836288452,7.2833333333333345e-06,0.640625,NA
438,0.04191553220152855,7.3e-06,0.671875,NA
439,0.03854861482977867,7.316666666666668e-06,0.703125,NA
440,0.036793261766433716,7.333333333333334e-06,0.671875,NA
441,0.043830160051584244,7.350000000000002e-06,0.640625,NA
442,0.030477380380034447,7.3666666666666676e-06,0.765625,NA
443,0.0453629307448864,7.383333333333334e-06,0.71875,NA
444,0.029217833653092384,7.4e-06,0.78125,NA
445,0.024636557325720787,7.416666666666666e-06,0.8125,NA
446,0.04368951544165611,7.433333333333334e-06,0.671875,NA
447,0.03963550552725792,7.45e-06,0.640625,NA
448,0.038349952548742294,7.4666666666666675e-06,0.671875,NA
449,0.03925446793437004,7.483333333333333e-06,0.671875,NA
450,0.04292142018675804,7.500000000000001e-06,0.640625,NA
451,0.04002179205417633,7.516666666666667e-06,0.6875,NA
452,0.040747277438640594,7.533333333333335e-06,0.703125,NA
453,0.02863755263388157,7.5500000000000006e-06,0.78125,NA
454,0.04700407385826111,7.566666666666667e-06,0.609375,NA
455,0.0365418940782547,7.583333333333333e-06,0.71875,NA
456,0.0372750349342823,7.600000000000001e-06,0.734375,NA
457,0.043501805514097214,7.616666666666667e-06,0.65625,NA
458,0.03070020116865635,7.633333333333335e-06,0.765625,NA
459,0.03380138799548149,7.650000000000001e-06,0.75,NA
460,0.039358627051115036,7.666666666666667e-06,0.71875,NA
461,0.04742899164557457,7.683333333333333e-06,0.640625,NA
462,0.04238792136311531,7.699999999999999e-06,0.640625,NA
463,0.03823365643620491,7.716666666666667e-06,0.71875,NA
464,0.03987613692879677,7.733333333333333e-06,0.671875,NA
465,0.037508249282836914,7.75e-06,0.703125,NA
466,0.03067534603178501,7.766666666666666e-06,0.78125,NA
467,0.034514546394348145,7.783333333333334e-06,0.765625,NA
468,0.04292553663253784,7.8e-06,0.671875,NA
469,0.04827941209077835,7.816666666666667e-06,0.625,NA
