step_idx,loss,learning_rate,train_accuracy,test_accuracy
207,0.09515078365802765,3.4500000000000004e-06,0.21875,NA
208,0.08398046344518661,3.4666666666666672e-06,0.296875,NA
209,0.08946786820888519,3.483333333333334e-06,0.203125,NA
210,0.09644093364477158,3.5000000000000004e-06,0.140625,NA
211,0.1016397476196289,3.516666666666667e-06,0.109375,NA
212,0.0937962457537651,3.533333333333334e-06,0.171875,NA
213,0.09288264065980911,3.5500000000000007e-06,0.171875,NA
214,0.09172993153333664,3.5666666666666667e-06,0.21875,NA
215,0.0951588973402977,3.5833333333333335e-06,0.203125,NA
216,0.08749671280384064,3.6e-06,0.265625,NA
217,0.09302624315023422,3.6166666666666666e-06,0.203125,NA
218,0.08921758085489273,3.6333333333333334e-06,0.21875,NA
219,0.09305234998464584,3.65e-06,0.21875,NA
220,0.09358584880828857,3.666666666666667e-06,0.15625,NA
221,0.09581990540027618,3.6833333333333338e-06,0.1875,NA
222,0.08723659068346024,3.7e-06,0.3125,NA
223,0.09236104786396027,3.716666666666667e-06,0.203125,NA
224,0.08945270627737045,3.7333333333333337e-06,0.234375,NA
225,0.09208842366933823,3.7500000000000005e-06,0.265625,NA
226,0.09658055007457733,3.7666666666666673e-06,0.171875,NA
227,0.09092111885547638,3.7833333333333337e-06,0.21875,NA
228,0.09218398481607437,3.8000000000000005e-06,0.25,NA
229,0.09037525951862335,3.816666666666668e-06,0.25,NA
230,0.08894991129636765,3.833333333333334e-06,0.234375,NA
231,0.09359387308359146,3.8499999999999996e-06,0.21875,NA
232,0.09622076898813248,3.866666666666666e-06,0.125,NA
233,0.09049423784017563,3.883333333333333e-06,0.234375,NA
234,0.09685733914375305,3.9e-06,0.171875,NA
235,0.09261470288038254,3.916666666666667e-06,0.203125,NA
236,0.09678473323583603,3.9333333333333335e-06,0.171875,NA
237,0.09457015991210938,3.95e-06,0.15625,NA
238,0.09039264172315598,3.966666666666667e-06,0.203125,NA
239,0.10249818861484528,3.983333333333334e-06,0.09375,NA
240,0.09281960129737854,4.000000000000001e-06,0.21875,NA
241,0.09264370054006577,4.0166666666666675e-06,0.203125,NA
242,0.0837486982345581,4.033333333333333e-06,0.28125,NA
243,0.09841851145029068,4.05e-06,0.1875,NA
244,0.08075294643640518,4.066666666666667e-06,0.34375,NA
245,0.09115022420883179,4.083333333333334e-06,0.234375,NA
246,0.09114566445350647,4.1000000000000006e-06,0.1875,NA
247,0.10424251854419708,4.116666666666667e-06,0.078125,NA
248,0.0914686918258667,4.133333333333333e-06,0.21875,NA
249,0.09372053295373917,4.15e-06,0.203125,NA
250,0.09342239052057266,4.166666666666667e-06,0.171875,NA
251,0.09424787014722824,4.183333333333334e-06,0.15625,NA
252,0.08809392899274826,4.2000000000000004e-06,0.21875,NA
253,0.0890931487083435,4.216666666666667e-06,0.21875,NA
254,0.09553366899490356,4.233333333333333e-06,0.15625,NA
255,0.09637217223644257,4.25e-06,0.203125,NA
256,0.08742024004459381,4.266666666666667e-06,0.28125,NA
257,0.09935273230075836,4.2833333333333335e-06,0.15625,NA
258,0.09152042120695114,4.3e-06,0.203125,NA
259,0.08969920128583908,4.316666666666667e-06,0.25,NA
260,0.09188815206289291,4.333333333333334e-06,0.171875,NA
261,0.0864320918917656,4.350000000000001e-06,0.28125,NA
262,0.09257923811674118,4.3666666666666675e-06,0.21875,NA
263,0.092660091817379,4.383333333333334e-06,0.1875,NA
264,0.08878685534000397,4.400000000000001e-06,0.296875,NA
265,0.0896284207701683,4.416666666666667e-06,0.265625,NA
266,0.09391667693853378,4.433333333333334e-06,0.1875,NA
267,0.0851067379117012,4.45e-06,0.296875,NA
268,0.09111031144857407,4.4666666666666665e-06,0.25,NA
269,0.09341801702976227,4.483333333333333e-06,0.234375,NA
270,0.09523694962263107,4.5e-06,0.171875,NA
271,0.08328333497047424,4.516666666666667e-06,0.3125,NA
272,0.0888683870434761,4.533333333333334e-06,0.3125,NA
273,0.09739033877849579,4.5500000000000005e-06,0.125,NA
274,0.0963607132434845,4.566666666666667e-06,0.140625,NA
275,0.09002180397510529,4.583333333333334e-06,0.203125,NA
276,0.0928909033536911,4.600000000000001e-06,0.203125,NA
277,0.08932559937238693,4.616666666666667e-06,0.203125,NA
278,0.08804959058761597,4.633333333333334e-06,0.3125,NA
279,0.09296681731939316,4.65e-06,0.171875,NA
280,0.09295334666967392,4.666666666666667e-06,0.21875,NA
281,0.09454246610403061,4.683333333333334e-06,0.140625,NA
282,0.08677113801240921,4.7e-06,0.25,NA
283,0.09186479449272156,4.716666666666667e-06,0.171875,NA
284,0.08904721587896347,4.7333333333333335e-06,0.15625,NA
285,0.08701338618993759,4.75e-06,0.265625,NA
286,0.08943527936935425,4.766666666666667e-06,0.25,NA
287,0.09338205307722092,4.783333333333334e-06,0.171875,NA
288,0.090250663459301,4.800000000000001e-06,0.21875,NA
289,0.0911380872130394,4.816666666666667e-06,0.21875,NA
290,0.09224358946084976,4.833333333333333e-06,0.234375,NA
291,0.10304185003042221,4.85e-06,0.109375,NA
292,0.09639646112918854,4.866666666666667e-06,0.1875,NA
293,0.0923137292265892,4.883333333333334e-06,0.1875,NA
294,0.094692163169384,4.9000000000000005e-06,0.140625,NA
295,0.09520141035318375,4.916666666666667e-06,0.21875,NA
296,0.09850312769412994,4.933333333333334e-06,0.125,NA
297,0.09710413217544556,4.950000000000001e-06,0.15625,NA
298,0.08793395757675171,4.966666666666668e-06,0.28125,NA
299,0.09722655266523361,4.983333333333334e-06,0.125,NA
300,0.09215284883975983,5e-06,0.21875,0.2012962962962963
301,0.09591826051473618,5.016666666666667e-06,0.203125,NA
302,0.09099099785089493,5.033333333333333e-06,0.1875,NA
303,0.09069409966468811,5.05e-06,0.203125,NA
304,0.09735420346260071,5.066666666666667e-06,0.1875,NA
305,0.08930699527263641,5.0833333333333335e-06,0.203125,NA
306,0.09300480037927628,5.1e-06,0.1875,NA
307,0.0886499285697937,5.116666666666667e-06,0.203125,NA
308,0.0953703299164772,5.133333333333334e-06,0.203125,NA
309,0.09041426330804825,5.150000000000001e-06,0.21875,NA
310,0.0918898805975914,5.1666666666666675e-06,0.1875,NA
311,0.09398656338453293,5.183333333333334e-06,0.203125,NA
312,0.0890679582953453,5.200000000000001e-06,0.203125,NA
313,0.09613992273807526,5.216666666666667e-06,0.1875,NA
314,0.09009378403425217,5.233333333333334e-06,0.203125,NA
315,0.09369709342718124,5.2500000000000006e-06,0.171875,NA
316,0.09256834536790848,5.2666666666666665e-06,0.203125,NA
317,0.09111950546503067,5.283333333333333e-06,0.21875,NA
318,0.09693450480699539,5.3e-06,0.21875,NA
319,0.09026593714952469,5.316666666666667e-06,0.25,NA
320,0.08896037191152573,5.333333333333334e-06,0.234375,NA
321,0.09025084227323532,5.3500000000000004e-06,0.21875,NA
322,0.09073206782341003,5.366666666666667e-06,0.203125,NA
323,0.09692039340734482,5.383333333333334e-06,0.171875,NA
324,0.08844893425703049,5.400000000000001e-06,0.1875,NA
325,0.08706967532634735,5.416666666666667e-06,0.21875,NA
326,0.09185605496168137,5.4333333333333335e-06,0.265625,NA
327,0.09314034134149551,5.45e-06,0.21875,NA
328,0.08352017402648926,5.466666666666667e-06,0.296875,NA
329,0.09203594923019409,5.483333333333334e-06,0.234375,NA
330,0.09781338274478912,5.500000000000001e-06,0.125,NA
331,0.08758031576871872,5.5166666666666675e-06,0.203125,NA
332,0.09845399856567383,5.533333333333334e-06,0.15625,NA
333,0.09125140309333801,5.55e-06,0.171875,NA
334,0.09765690565109253,5.566666666666667e-06,0.125,NA
335,0.09402300417423248,5.583333333333334e-06,0.1875,NA
336,0.09290356934070587,5.600000000000001e-06,0.203125,NA
337,0.08273839205503464,5.6166666666666665e-06,0.296875,NA
338,0.08513587713241577,5.633333333333333e-06,0.25,NA
339,0.08561534434556961,5.65e-06,0.171875,NA
340,0.0912327840924263,5.666666666666667e-06,0.21875,NA
341,0.09308316558599472,5.683333333333334e-06,0.21875,NA
342,0.0922471135854721,5.7000000000000005e-06,0.1875,NA
343,0.0929790660738945,5.716666666666667e-06,0.1875,NA
344,0.09450892359018326,5.733333333333334e-06,0.140625,NA
345,0.0897768884897232,5.750000000000001e-06,0.21875,NA
346,0.08940955251455307,5.766666666666668e-06,0.1875,NA
347,0.0918990820646286,5.7833333333333344e-06,0.21875,NA
348,0.08834850043058395,5.8e-06,0.265625,NA
349,0.09730736166238785,5.816666666666667e-06,0.15625,NA
350,0.0975055918097496,5.833333333333333e-06,0.09375,NA
351,0.097696952521801,5.85e-06,0.109375,NA
352,0.08721834421157837,5.866666666666667e-06,0.234375,NA
353,0.08745250105857849,5.8833333333333335e-06,0.21875,NA
354,0.09154095500707626,5.9e-06,0.21875,NA
355,0.0944579467177391,5.916666666666667e-06,0.1875,NA
356,0.09405485540628433,5.933333333333334e-06,0.1875,NA
357,0.08937398344278336,5.950000000000001e-06,0.21875,NA
358,0.08607768267393112,5.966666666666667e-06,0.265625,NA
359,0.09382526576519012,5.983333333333334e-06,0.203125,NA
360,0.0888521671295166,6e-06,0.1875,NA
361,0.09022916853427887,6.016666666666667e-06,0.234375,NA
362,0.09061591327190399,6.033333333333334e-06,0.1875,NA
363,0.09566303342580795,6.0500000000000005e-06,0.1875,NA
364,0.09128395467996597,6.066666666666667e-06,0.21875,NA
365,0.08884070813655853,6.083333333333334e-06,0.25,NA
366,0.09428948909044266,6.100000000000001e-06,0.1875,NA
367,0.091527558863163,6.116666666666667e-06,0.25,NA
368,0.09053635597229004,6.133333333333334e-06,0.25,NA
369,0.09262734651565552,6.15e-06,0.140625,NA
370,0.08302164077758789,6.166666666666667e-06,0.25,NA
371,0.09510450810194016,6.183333333333334e-06,0.125,NA
372,0.08755429089069366,6.200000000000001e-06,0.265625,NA
373,0.09254671633243561,6.216666666666667e-06,0.1875,NA
374,0.09407294541597366,6.2333333333333335e-06,0.203125,NA
375,0.08663277328014374,6.25e-06,0.265625,NA
376,0.09214991331100464,6.266666666666667e-06,0.1875,NA
377,0.08249581605195999,6.283333333333334e-06,0.265625,NA
378,0.09235119819641113,6.300000000000001e-06,0.1875,NA
379,0.08804328739643097,6.3166666666666675e-06,0.25,NA
380,0.08189892768859863,6.333333333333334e-06,0.25,NA
381,0.08683768659830093,6.350000000000001e-06,0.25,NA
382,0.09070383757352829,6.366666666666668e-06,0.203125,NA
383,0.08746743947267532,6.383333333333334e-06,0.1875,NA
384,0.09318208694458008,6.4000000000000006e-06,0.140625,NA
385,0.09498661011457443,6.4166666666666665e-06,0.140625,NA
386,0.08399968594312668,6.433333333333333e-06,0.234375,NA
387,0.09674375504255295,6.45e-06,0.203125,NA
388,0.09123381227254868,6.466666666666667e-06,0.171875,NA
389,0.08762801438570023,6.483333333333334e-06,0.265625,NA
390,0.08990021795034409,6.5000000000000004e-06,0.1875,NA
391,0.09058046340942383,6.516666666666667e-06,0.203125,NA
392,0.09028307348489761,6.533333333333335e-06,0.21875,NA
393,0.09004148095846176,6.550000000000001e-06,0.15625,NA
394,0.09808722138404846,6.566666666666667e-06,0.140625,NA
395,0.08624245971441269,6.583333333333334e-06,0.265625,NA
396,0.09260660409927368,6.6e-06,0.234375,NA
397,0.0877317413687706,6.616666666666667e-06,0.203125,NA
398,0.09625883400440216,6.633333333333333e-06,0.140625,NA
399,0.09287320822477341,6.650000000000001e-06,0.203125,NA
400,0.08466029167175293,6.666666666666667e-06,0.234375,0.2190740740740741
401,0.09253507852554321,6.683333333333334e-06,0.171875,NA
402,0.08296968787908554,6.7e-06,0.28125,NA
403,0.08837540447711945,6.716666666666668e-06,0.25,NA
404,0.09427572041749954,6.733333333333334e-06,0.109375,NA
405,0.08354134857654572,6.7500000000000014e-06,0.265625,NA
406,0.08669737726449966,6.766666666666667e-06,0.21875,NA
407,0.09181391447782516,6.783333333333334e-06,0.203125,NA
408,0.09553643316030502,6.8e-06,0.171875,NA
409,0.09311895817518234,6.816666666666668e-06,0.171875,NA
410,0.09034654498100281,6.833333333333334e-06,0.234375,NA
411,0.08753620833158493,6.85e-06,0.21875,NA
412,0.09062524139881134,6.866666666666667e-06,0.234375,NA
413,0.08719167113304138,6.883333333333333e-06,0.203125,NA
414,0.08869422972202301,6.900000000000001e-06,0.1875,NA
415,0.09454604238271713,6.916666666666667e-06,0.15625,NA
416,0.0899144858121872,6.9333333333333344e-06,0.171875,NA
417,0.09310827404260635,6.95e-06,0.171875,NA
418,0.08578360080718994,6.966666666666668e-06,0.203125,NA
419,0.09190098941326141,6.983333333333334e-06,0.1875,NA
420,0.08449207991361618,7.000000000000001e-06,0.34375,NA
421,0.09680608659982681,7.016666666666667e-06,0.140625,NA
422,0.08544930070638657,7.033333333333334e-06,0.234375,NA
423,0.08934436738491058,7.05e-06,0.203125,NA
424,0.0856376513838768,7.066666666666668e-06,0.25,NA
425,0.08719217032194138,7.083333333333334e-06,0.234375,NA
426,0.07798222452402115,7.1000000000000015e-06,0.3125,NA
427,0.08426082879304886,7.116666666666667e-06,0.28125,NA
428,0.08993880450725555,7.133333333333333e-06,0.234375,NA
429,0.08438633382320404,7.150000000000001e-06,0.28125,NA
430,0.08567768335342407,7.166666666666667e-06,0.296875,NA
431,0.0887974351644516,7.183333333333334e-06,0.21875,NA
432,0.08342321217060089,7.2e-06,0.28125,NA
433,0.08650024980306625,7.216666666666667e-06,0.234375,NA
434,0.08277872949838638,7.233333333333333e-06,0.28125,NA
435,0.09182112663984299,7.250000000000001e-06,0.15625,NA
436,0.09228517860174179,7.266666666666667e-06,0.171875,NA
437,0.08682016283273697,7.2833333333333345e-06,0.234375,NA
438,0.08300267904996872,7.3e-06,0.28125,NA
439,0.09235744923353195,7.316666666666668e-06,0.15625,NA
440,0.08416243642568588,7.333333333333334e-06,0.296875,NA
441,0.09417662769556046,7.350000000000002e-06,0.125,NA
442,0.09073585271835327,7.3666666666666676e-06,0.171875,NA
443,0.08398695290088654,7.383333333333334e-06,0.296875,NA
444,0.08628638833761215,7.4e-06,0.265625,NA
445,0.08894585818052292,7.416666666666666e-06,0.296875,NA
446,0.08679751306772232,7.433333333333334e-06,0.265625,NA
447,0.0877755805850029,7.45e-06,0.171875,NA
448,0.0890265479683876,7.4666666666666675e-06,0.25,NA
449,0.09243620932102203,7.483333333333333e-06,0.171875,NA
450,0.08467534929513931,7.500000000000001e-06,0.28125,NA
451,0.08924391120672226,7.516666666666667e-06,0.203125,NA
452,0.08881727606058121,7.533333333333335e-06,0.203125,NA
453,0.08079566806554794,7.5500000000000006e-06,0.328125,NA
454,0.0893353745341301,7.566666666666667e-06,0.21875,NA
455,0.09321469813585281,7.583333333333333e-06,0.15625,NA
456,0.09094535559415817,7.600000000000001e-06,0.1875,NA
457,0.08394379913806915,7.616666666666667e-06,0.328125,NA
458,0.09105744957923889,7.633333333333335e-06,0.21875,NA
459,0.09538483619689941,7.650000000000001e-06,0.125,NA
460,0.09178055077791214,7.666666666666667e-06,0.15625,NA
461,0.09281787276268005,7.683333333333333e-06,0.21875,NA
462,0.09532301872968674,7.699999999999999e-06,0.1875,NA
463,0.08812110871076584,7.716666666666667e-06,0.21875,NA
464,0.09490527957677841,7.733333333333333e-06,0.203125,NA
465,0.08732085675001144,7.75e-06,0.296875,NA
466,0.08841267228126526,7.766666666666666e-06,0.21875,NA
467,0.08688820153474808,7.783333333333334e-06,0.3125,NA
468,0.07974785566329956,7.8e-06,0.359375,NA
469,0.09296125918626785,7.816666666666667e-06,0.21875,NA
